ccle_name,row_id,pool_id,culture,depmap_id,screen
SNU81_LARGE_INTESTINE,ACH-000991::P117::PR500A::REP300,P117,PR500A,ACH-000991,REP300
SNU840_OVARY,ACH-000280::P107::PR500A::REP300,P107,PR500A,ACH-000280,REP300
SNU869_BILIARY_TRACT,ACH-000182::P120::PR500A::REP300,P120,PR500A,ACH-000182,REP300
SNU878_LIVER,ACH-000686::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000686,REP300
SNU886_LIVER,ACH-000316::P103::PR500A::REP300,P103,PR500A,ACH-000316,REP300
SNU899_UPPER_AERODIGESTIVE_TRACT,ACH-000692::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000692,REP300
SQ1_LUNG,ACH-000553::P119::PR500A::REP300,P119,PR500A,ACH-000553,REP300
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000338::P952::PR500B::REP300,P952,PR500B,ACH-000338,REP300
SSP25_BILIARY_TRACT,ACH-001858::P122::PR500B::REP300,P122,PR500B,ACH-001858,REP300
STM9101_SOFT_TISSUE,ACH-001200::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001200,REP300
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000664::P951::PR500B::REP300,P951,PR500B,ACH-000664,REP300
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000365::P952::PR500B::REP300,P952,PR500B,ACH-000365,REP300
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000656::P953::PR500B::REP300,P953,PR500B,ACH-000656,REP300
SUIT2_PANCREAS,ACH-000652::P104::PR500A::REP300,P104,PR500A,ACH-000652,REP300
SUM149PT_BREAST,ACH-001390::P124::PR500B::REP300,P124,PR500B,ACH-001390,REP300
SUM159PT_BREAST,ACH-001391::P121::PR500B::REP300,P121,PR500B,ACH-001391,REP300
SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000059::P956::PR500B::REP300,P956,PR500B,ACH-000059,REP300
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000122::P954::PR500B::REP300,P954,PR500B,ACH-000122,REP300
SUSA_TESTIS,ACH-001668::P123::PR500B::REP300,P123,PR500B,ACH-001668,REP300
SW1088_CENTRAL_NERVOUS_SYSTEM,ACH-000437::P116::PR500A::REP300,P116,PR500A,ACH-000437,REP300
SW1116_LARGE_INTESTINE,ACH-000489::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000489,REP300
SW1271_LUNG,ACH-000890::P117::PR500A::REP300,P117,PR500A,ACH-000890,REP300
SW13_ADRENAL_CORTEX,ACH-001401::P121::PR500B::REP300,P121,PR500B,ACH-001401,REP300
SW1353_BONE,ACH-000418::P103::PR500A::REP300,P103,PR500A,ACH-000418,REP300
SW1463_LARGE_INTESTINE,ACH-000470::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000470,REP300
SW156_KIDNEY,ACH-001398::P123::PR500B::REP300,P123,PR500B,ACH-001398,REP300
SW1573_LUNG,ACH-000677::P103::PR500A::REP300,P103,PR500A,ACH-000677,REP300
SW1710_URINARY_TRACT,ACH-000566::P103::PR500A::REP300,P103,PR500A,ACH-000566,REP300
SW1783_CENTRAL_NERVOUS_SYSTEM,ACH-000883::P947::PR500B::REP300,P947,PR500B,ACH-000883,REP300
SW1990_PANCREAS,ACH-000155::P115::PR500A::REP300,P115,PR500A,ACH-000155,REP300
SW48_LARGE_INTESTINE,ACH-000958::P109::PR500A::REP300,P109,PR500A,ACH-000958,REP300
SW480_LARGE_INTESTINE,ACH-000842::P108::PR500A::REP300,P108,PR500A,ACH-000842,REP300
SW579_THYROID,ACH-000163::P112::PR500A::REP300,P112,PR500A,ACH-000163,REP300
SW620_LARGE_INTESTINE,ACH-000651::P108::PR500A::REP300,P108,PR500A,ACH-000651,REP300
SW626_LARGE_INTESTINE,ACH-001399::P126::PR500B::REP300,P126,PR500B,ACH-001399,REP300
SW756_CERVIX,ACH-001402::P124::PR500B::REP300,P124,PR500B,ACH-001402,REP300
SW780_URINARY_TRACT,ACH-000384::P109::PR500A::REP300,P109,PR500A,ACH-000384,REP300
SW837_LARGE_INTESTINE,ACH-000421::P108::PR500A::REP300,P108,PR500A,ACH-000421,REP300
SW900_LUNG,ACH-000669::P119::PR500A::REP300,P119,PR500A,ACH-000669,REP300
SW948_LARGE_INTESTINE,ACH-000680::P111::PR500A::REP300,P111,PR500A,ACH-000680,REP300
SW954_CERVIX,ACH-001400::P124::PR500B::REP300,P124,PR500B,ACH-001400,REP300
S117_THYROID,ACH-000037::P110::PR500A::REP300,P110,PR500A,ACH-000037,REP300
TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000197::P955::PR500B::REP300,P955,PR500B,ACH-000197,REP300
TANOUE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001669::P950::PR500B::REP300,P950,PR500B,ACH-001669,REP300
TASK1_CENTRAL_NERVOUS_SYSTEM,ACH-001670::P125::PR500B::REP300,P125,PR500B,ACH-001670,REP300
TCCPAN2_PANCREAS,ACH-000502::P110::PR500A::REP300,P110,PR500A,ACH-000502,REP300
TCCSUP_URINARY_TRACT,ACH-000720::P114::PR500A::REP300,P114,PR500A,ACH-000720,REP300
TC106_BONE,ACH-001283::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001283,REP300
TC205_BONE,ACH-001431::P956::PR500B::REP300,P956,PR500B,ACH-001431,REP300
TC32_BONE,ACH-001205::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001205,REP300
TC71_BONE,ACH-000424::P956::PR500B::REP300,P956,PR500B,ACH-000424,REP300
TT_OESOPHAGUS,ACH-000561::P110::PR500A::REP300,P110,PR500A,ACH-000561,REP300
TEN_ENDOMETRIUM,ACH-000397::P119::PR500A::REP300,P119,PR500A,ACH-000397,REP300
TE1_OESOPHAGUS,ACH-000647::P114::PR500A::REP300,P114,PR500A,ACH-000647,REP300
TE10_OESOPHAGUS,ACH-000318::P118::PR500A::REP300,P118,PR500A,ACH-000318,REP300
TE11_OESOPHAGUS,ACH-000488::P105::PR500A::REP300,P105,PR500A,ACH-000488,REP300
TE14_OESOPHAGUS,ACH-000726::P118::PR500A::REP300,P118,PR500A,ACH-000726,REP300
TE15_OESOPHAGUS,ACH-000353::P947::PR500B::REP300,P947,PR500B,ACH-000353,REP300
TE4_OESOPHAGUS,ACH-000917::P104::PR500A::REP300,P104,PR500A,ACH-000917,REP300
TE5_OESOPHAGUS,ACH-000408::P112::PR500A::REP300,P112,PR500A,ACH-000408,REP300
TE6_OESOPHAGUS,ACH-000605::P115::PR500A::REP300,P115,PR500A,ACH-000605,REP300
TE617T_SOFT_TISSUE,ACH-000051::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000051,REP300
TE8_OESOPHAGUS,ACH-000452::P104::PR500A::REP300,P104,PR500A,ACH-000452,REP300
TE9_OESOPHAGUS,ACH-000694::P113::PR500A::REP300,P113,PR500A,ACH-000694,REP300
TFK1_BILIARY_TRACT,ACH-001673::P123::PR500B::REP300,P123,PR500B,ACH-001673,REP300
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000387::P951::PR500B::REP300,P951,PR500B,ACH-000387,REP300
TGBC1TKB_BILIARY_TRACT,ACH-001861::P123::PR500B::REP300,P123,PR500B,ACH-001861,REP300
TGBC18TKB_LARGE_INTESTINE,ACH-002023::P125::PR500B::REP300,P125,PR500B,ACH-002023,REP300
TGBC52TKB_BILIARY_TRACT,ACH-001862::P126::PR500B::REP300,P126,PR500B,ACH-001862,REP300
TGW_AUTONOMIC_GANGLIA,ACH-001674::P126::PR500B::REP300,P126,PR500B,ACH-001674,REP300
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000146::P954::PR500B::REP300,P954,PR500B,ACH-000146,REP300
TM31_CENTRAL_NERVOUS_SYSTEM,ACH-000592::P116::PR500A::REP300,P116,PR500A,ACH-000592,REP300
TM87_SOFT_TISSUE,ACH-000172::P116::PR500A::REP300,P116,PR500A,ACH-000172,REP300
TM87_SOFT_TISSUE,ACH-000172::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000172,REP300
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000285::P955::PR500B::REP300,P955,PR500B,ACH-000285,REP300
TOV112D_OVARY,ACH-000048::P102::PR500A::REP300,P102,PR500A,ACH-000048,REP300
TOV21G_OVARY,ACH-000885::P114::PR500A::REP300,P114,PR500A,ACH-000885,REP300
TT_OESOPHAGUS,ACH-000561::P120::PR500A::REP300,P120,PR500A,ACH-000561,REP300
TT_THYROID,ACH-001321::P120::PR500A::REP300,P120,PR500A,ACH-001321,REP300
TTC1240_SOFT_TISSUE,ACH-001210::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001210,REP300
TTC442_SOFT_TISSUE,ACH-001750::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001750,REP300
TTC549_SOFT_TISSUE,ACH-001211::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001211,REP300
TTC642_SOFT_TISSUE,ACH-001212::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001212,REP300
TTC709_SOFT_TISSUE,ACH-000597::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000597,REP300
TT1TKB_LARGE_INTESTINE,ACH-002025::P125::PR500B::REP300,P125,PR500B,ACH-002025,REP300
TT2609C02_THYROID,ACH-000716::P103::PR500A::REP300,P103,PR500A,ACH-000716,REP300
TUHR4TKB_KIDNEY,ACH-000495::P120::PR500A::REP300,P120,PR500A,ACH-000495,REP300
TYKNU_OVARY,ACH-000430::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000430,REP300
T24_URINARY_TRACT,ACH-000018::P101::PR500A::REP300,P101,PR500A,ACH-000018,REP300
T3M10_LUNG,ACH-000813::P112::PR500A::REP300,P112,PR500A,ACH-000813,REP300
T3M5_THYROID,ACH-002042::P125::PR500B::REP300,P125,PR500B,ACH-002042,REP300
T47D_BREAST,ACH-000147::P114::PR500A::REP300,P114,PR500A,ACH-000147,REP300
T84_LARGE_INTESTINE,ACH-000381::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000381,REP300
T98G_CENTRAL_NERVOUS_SYSTEM,ACH-000571::P109::PR500A::REP300,P109,PR500A,ACH-000571,REP300
UACC257_SKIN,ACH-000579::P118::PR500A::REP300,P118,PR500A,ACH-000579,REP300
UACC62_SKIN,ACH-000425::P120::PR500A::REP300,P120,PR500A,ACH-000425,REP300
UBLC1_URINARY_TRACT,ACH-000741::P120::PR500A::REP300,P120,PR500A,ACH-000741,REP300
ULA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001686::P954::PR500B::REP300,P954,PR500B,ACH-001686,REP300
UMRC3_KIDNEY,ACH-001687::P123::PR500B::REP300,P123,PR500B,ACH-001687,REP300
UMRC7_KIDNEY,ACH-001688::P126::PR500B::REP300,P126,PR500B,ACH-001688,REP300
UMUC1_URINARY_TRACT,ACH-000834::P119::PR500A::REP300,P119,PR500A,ACH-000834,REP300
UMUC10_URINARY_TRACT,ACH-001412::P121::PR500B::REP300,P121,PR500B,ACH-001412,REP300
UMUC11_URINARY_TRACT,ACH-001413::P123::PR500B::REP300,P123,PR500B,ACH-001413,REP300
UMUC13_URINARY_TRACT,ACH-001407::P124::PR500B::REP300,P124,PR500B,ACH-001407,REP300
UMUC5_URINARY_TRACT,ACH-001411::P122::PR500B::REP300,P122,PR500B,ACH-001411,REP300
UMUC6_URINARY_TRACT,ACH-001414::P121::PR500B::REP300,P121,PR500B,ACH-001414,REP300
UMUC7_URINARY_TRACT,ACH-001415::P126::PR500B::REP300,P126,PR500B,ACH-001415,REP300
UO31_KIDNEY,ACH-000428::P101::PR500A::REP300,P101,PR500A,ACH-000428,REP300
UPCISCC072_UPPER_AERODIGESTIVE_TRACT,ACH-001693::P126::PR500B::REP300,P126,PR500B,ACH-001693,REP300
UPCISCC111_UPPER_AERODIGESTIVE_TRACT,ACH-001696::P122::PR500B::REP300,P122,PR500B,ACH-001696,REP300
UPCISCC116_UPPER_AERODIGESTIVE_TRACT,ACH-001698::P123::PR500B::REP300,P123,PR500B,ACH-001698,REP300
UW228_CENTRAL_NERVOUS_SYSTEM,ACH-001232::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001232,REP300
U118MG_CENTRAL_NERVOUS_SYSTEM,ACH-000040::P120::PR500A::REP300,P120,PR500A,ACH-000040,REP300
U178_CENTRAL_NERVOUS_SYSTEM,ACH-000208::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000208,REP300
U2OS_BONE,ACH-000364::P111::PR500A::REP300,P111,PR500A,ACH-000364,REP300
U2OS_BONE,ACH-000364::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000364,REP300
U251MG_CENTRAL_NERVOUS_SYSTEM,ACH-000232::P111::PR500A::REP300,P111,PR500A,ACH-000232,REP300
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000626::P955::PR500B::REP300,P955,PR500B,ACH-000626,REP300
U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001677::P953::PR500B::REP300,P953,PR500B,ACH-001677,REP300
U2940_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001678::P952::PR500B::REP300,P952,PR500B,ACH-001678,REP300
U2973_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001679::P952::PR500B::REP300,P952,PR500B,ACH-001679,REP300
U343_CENTRAL_NERVOUS_SYSTEM,ACH-000036::P947::PR500B::REP300,P947,PR500B,ACH-000036,REP300
U87MG_CENTRAL_NERVOUS_SYSTEM,ACH-000075::P956::PR500B::REP300,P956,PR500B,ACH-000075,REP300
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000406::P952::PR500B::REP300,P952,PR500B,ACH-000406,REP300
VAESBJ_SOFT_TISSUE,ACH-001702::P121::PR500B::REP300,P121,PR500B,ACH-001702,REP300
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001703::P952::PR500B::REP300,P952,PR500B,ACH-001703,REP300
VMCUB1_URINARY_TRACT,ACH-000545::P102::PR500A::REP300,P102,PR500A,ACH-000545,REP300
VMRCRCW_KIDNEY,ACH-000484::P103::PR500A::REP300,P103,PR500A,ACH-000484,REP300
VMRCRCZ_KIDNEY,ACH-000171::P114::PR500A::REP300,P114,PR500A,ACH-000171,REP300
WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001707::P952::PR500B::REP300,P952,PR500B,ACH-001707,REP300
WERIRB1_AUTONOMIC_GANGLIA,ACH-001421::P954::PR500B::REP300,P954,PR500B,ACH-001421,REP300
WM1799_SKIN,ACH-000661::P111::PR500A::REP300,P111,PR500A,ACH-000661,REP300
WM2664_SKIN,ACH-001239::P111::PR500A::REP300,P111,PR500A,ACH-001239,REP300
WM793_SKIN,ACH-000827::P118::PR500A::REP300,P118,PR500A,ACH-000827,REP300
WM88_SKIN,ACH-000899::P117::PR500A::REP300,P117,PR500A,ACH-000899,REP300
WM983B_SKIN,ACH-000765::P116::PR500A::REP300,P116,PR500A,ACH-000765,REP300
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000534::P951::PR500B::REP300,P951,PR500B,ACH-000534,REP300
YAPC_PANCREAS,ACH-000332::P108::PR500A::REP300,P108,PR500A,ACH-000332,REP300
YD10B_UPPER_AERODIGESTIVE_TRACT,ACH-000723::P101::PR500A::REP300,P101,PR500A,ACH-000723,REP300
YD15_SALIVARY_GLAND,ACH-000836::P101::PR500A::REP300,P101,PR500A,ACH-000836,REP300
YD38_UPPER_AERODIGESTIVE_TRACT,ACH-000762::P102::PR500A::REP300,P102,PR500A,ACH-000762,REP300
YD8_UPPER_AERODIGESTIVE_TRACT,ACH-000630::P105::PR500A::REP300,P105,PR500A,ACH-000630,REP300
YH13_CENTRAL_NERVOUS_SYSTEM,ACH-000469::P108::PR500A::REP300,P108,PR500A,ACH-000469,REP300
YKG1_CENTRAL_NERVOUS_SYSTEM,ACH-000570::P108::PR500A::REP300,P108,PR500A,ACH-000570,REP300
YSCCC_BILIARY_TRACT,ACH-001864::P124::PR500B::REP300,P124,PR500B,ACH-001864,REP300
ZR751_BREAST,ACH-000097::P115::PR500A::REP300,P115,PR500A,ACH-000097,REP300
143B_BONE,ACH-001001::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001001,REP300
1618K_TESTIS,ACH-001437::P124::PR500B::REP300,P124,PR500B,ACH-001437,REP300
1777NRPMET_TESTIS,ACH-001438::P121::PR500B::REP300,P121,PR500B,ACH-001438,REP300
22RV1_PROSTATE,ACH-000956::P111::PR500A::REP300,P111,PR500A,ACH-000956,REP300
2313287_STOMACH,ACH-000948::P117::PR500A::REP300,P117,PR500A,ACH-000948,REP300
253J_URINARY_TRACT,ACH-000011::P104::PR500A::REP300,P104,PR500A,ACH-000011,REP300
253JBV_URINARY_TRACT,ACH-000026::P104::PR500A::REP300,P104,PR500A,ACH-000026,REP300
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323::P102::PR500A::REP300,P102,PR500A,ACH-000323,REP300
5637_URINARY_TRACT,ACH-000905::P107::PR500A::REP300,P107,PR500A,ACH-000905,REP300
639V_URINARY_TRACT,ACH-000973::P104::PR500A::REP300,P104,PR500A,ACH-000973,REP300
647V_URINARY_TRACT,ACH-000896::P101::PR500A::REP300,P101,PR500A,ACH-000896,REP300
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070::P952::PR500B::REP300,P952,PR500B,ACH-000070,REP300
769P_KIDNEY,ACH-000411::P118::PR500A::REP300,P118,PR500A,ACH-000411,REP300
786O_KIDNEY,ACH-000649::P104::PR500A::REP300,P104,PR500A,ACH-000649,REP300
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137::P105::PR500A::REP300,P105,PR500A,ACH-000137,REP300
8305C_THYROID,ACH-001306::P118::PR500A::REP300,P118,PR500A,ACH-001306,REP300
8505C_THYROID,ACH-001307::P107::PR500A::REP300,P107,PR500A,ACH-001307,REP300
921_UVEA,ACH-001441::P124::PR500B::REP300,P124,PR500B,ACH-001441,REP300
93T449_SOFT_TISSUE,ACH-001794::P124::PR500B::REP300,P124,PR500B,ACH-001794,REP300
94T778_SOFT_TISSUE,ACH-001795::P125::PR500B::REP300,P125,PR500B,ACH-001795,REP300
95T1000_SOFT_TISSUE,ACH-001796::P125::PR500B::REP300,P125,PR500B,ACH-001796,REP300
9505BIK_PANCREAS,ACH-001999::P124::PR500B::REP300,P124,PR500B,ACH-001999,REP300
