screen,dose,repurposing_target,MOA,IDs,Drug.Name,Synonyms
REP.PRIMARY,2.5,"GABRA1, GABRA2, GABRA3, GABRA5",GABA RECEPTOR MODULATOR,BRD:BRD-K92581468-001-01-6,OCINAPLON,OCINAPLON
REP.PRIMARY,2.5,PGR,PROGESTERONE RECEPTOR AGONIST,BRD:BRD-K92902018-001-01-9,HYDROXYPROGESTERONE-ACETATE,HYDROXYPROGESTERONE-ACETATE
REP.PRIMARY,2.5,FFAR1,ATP CITRASE LYASE INHIBITOR,BRD:BRD-K92908289-001-01-8,MEDICA-16,MEDICA-16
REP.PRIMARY,2.5,F2R,"THROMBIN INHIBITOR, THROMBIN RECEPTOR ANTAGONIST",BRD:BRD-K93442924-001-03-4,VORAPAXAR,VORAPAXAR
REP.PRIMARY,2.5,,,BRD:BRD-K93900986-001-15-0,STETADERM,STETADERM
REP.PRIMARY,2.5,,BONE RESORPTION INHIBITOR,BRD:BRD-K94072573-001-09-9,MEDRONIC-ACID,MEDRONIC-ACID
REP.PRIMARY,2.5,RRM1,RIBONUCLEOTIDE REDUCTASE INHIBITOR,BRD:BRD-K94146583-001-01-6,DIDOX,DIDOX
REP.PRIMARY,2.5,"CYP3A4, PDE10A, PDE2A, PDE3A, PDE4A","CYTOCHROME P450 INHIBITOR, PHOSPHODIESTERASE INHIBITOR",BRD:BRD-K94830213-001-01-3,TOFISOPAM,TOFISOPAM
REP.PRIMARY,2.5,"ADAM17, MMP1, MMP13, MMP2, MMP3, MMP8, MMP9",METALLOPROTEINASE INHIBITOR,BRD:BRD-K95362002-001-01-1,CIPEMASTAT,CIPEMASTAT
REP.PRIMARY,2.5,,DNA SYNTHESIS INHIBITOR,BRD:BRD-K95941975-001-01-5,PIPERAZINEDIONE,PIPERAZINEDIONE
REP.PRIMARY,2.5,,"CYCLOOXYGENASE INHIBITOR, PROSTAGLANDIN INHIBITOR",BRD:BRD-K96206066-001-07-9,DIFENPIRAMIDE,DIFENPIRAMIDE
REP.PRIMARY,2.5,GCK,SODIUM/GLUCOSE COTRANSPORTER INHIBITOR,BRD:BRD-K96344439-002-02-7,TOFOGLIFLOZIN,TOFOGLIFLOZIN
REP.PRIMARY,2.5,,PYRUVATE FERREDOXIN OXIDOREDUCTASE INHIBITOR,BRD:BRD-K96471533-001-09-0,NITAZOXANIDE,NITAZOXANIDE
REP.PRIMARY,2.5,,AGE INHIBITOR,BRD:BRD-K96669468-300-01-1,PYRIDOXAMINE,PYRIDOXAMINE
REP.PRIMARY,2.5,,,BRD:BRD-K96691275-001-01-2,MEBROFENIN,MEBROFENIN
REP.PRIMARY,2.5,,BACTERIAL CELL WALL SYNTHESIS INHIBITOR,BRD:BRD-K96734425-304-01-7,CEFTRIAXONE,CEFTRIAXONE
REP.PRIMARY,2.5,"GNRHR, GNRHR2",GONADOTROPIN RELEASING FACTOR HORMONE RECEPTOR AGONIST,BRD:BRD-K96874295-015-01-0,GONADORELIN,GONADORELIN
REP.PRIMARY,2.5,PGR,PROGESTERONE RECEPTOR AGONIST,BRD:BRD-K97939847-001-12-0,CRIDANIMOD,CRIDANIMOD
REP.PRIMARY,2.5,AKR1B1,ALDOSE REDUCTASE INHIBITOR,BRD:BRD-K98054437-001-09-9,EPALRESTAT,EPALRESTAT
REP.PRIMARY,2.5,GABBR1,GABA RECEPTOR INVERSE AGONIST,BRD:BRD-K98557884-001-01-6,SURITOZOLE,SURITOZOLE
REP.PRIMARY,2.5,,,BRD:BRD-K99077012-001-01-9,BEFURALINE,BEFURALINE
REP.PRIMARY,2.5,NR3C1,GLUCOCORTICOID RECEPTOR AGONIST,BRD:BRD-K99199077-001-16-1,HYDROCORTISONE-BUTYRATE,HYDROCORTISONE-BUTYRATE
REP.PRIMARY,2.5,RXRA,RETINOID RECEPTOR AGONIST,BRD:BRD-K99431849-001-01-7,PERETINOIN,PERETINOIN
REP.PRIMARY,2.5,ACE,ANGIOTENSIN CONVERTING ENZYME INHIBITOR,BRD:BRD-K99447003-335-04-1,ENALAPRILAT,ENALAPRILAT
REP.PRIMARY,2.5,,,BRD:BRD-K99506538-001-03-8,XENALIPIN,XENALIPIN
REP.PRIMARY,2.5,"FLT1, FLT4, KDR, KIT","KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",BRD:BRD-K99616396-001-05-1,MOTESANIB,MOTESANIB
REP.PRIMARY,2.5,ALK,ALK TYROSINE KINASE RECEPTOR INHIBITOR,BRD:BRD-K99879819-001-02-1,LORLATINIB,LORLATINIB
REP.PRIMARY,2.5,"ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, FXYD2",NA/K-ATPASE INHIBITOR,BRD:BRD-K99919177-001-01-3,DESLANOSIDE,DESLANOSIDE
REP.PRIMARY,2.5,,CYCLOOXYGENASE INHIBITOR,BRD:BRD-M63173034-001-03-6,CLONIXIN-LYSINATE,CLONIXIN-LYSINATE
REP.PRIMARY,2.5,CXCR3,CC CHEMOKINE RECEPTOR ANTAGONIST,BRD:BRD-A01307728-001-01-4,AMG-487-(+/-),AMG-487-(+/-)
REP.PRIMARY,2.5,TUBB,"MICROTUBULE STIMULANT, TUBULIN POLYMERIZATION INHIBITOR",BRD:BRD-A02473266-001-01-1,CEVIPABULIN,CEVIPABULIN
REP.PRIMARY,2.5,SLC6A2,ADRENERGIC INHIBITOR,BRD:BRD-A02532772-003-01-7,TALOPRAM,TALOPRAM
REP.PRIMARY,2.5,,,BRD:BRD-A02933148-001-01-8,ISOTIQUIMIDE,ISOTIQUIMIDE
REP.PRIMARY,2.5,,GABA RECEPTOR POSITIVE ALLOSTERIC MODULATOR,BRD:BRD-A03204438-001-01-2,PREGNANOLONE,PREGNANOLONE
REP.PRIMARY,2.5,NGFR,NEUROTROPHIC AGENT,BRD:BRD-A04649065-001-01-7,LM11A-31,LM11A-31
REP.PRIMARY,2.5,TP53,P53 ACTIVATOR,BRD:BRD-A09004963-001-01-3,APR-246,APR-246
REP.PRIMARY,2.5,,GLUTAMATE RECEPTOR ANTAGONIST,BRD:BRD-A09368919-001-01-7,FPL-12495,FPL-12495
REP.PRIMARY,2.5,,,BRD:BRD-A11725667-001-01-8,TERCIPRAZINE,TERCIPRAZINE
REP.PRIMARY,2.5,KCNQ4,POTASSIUM CHANNEL ACTIVATOR,BRD:BRD-A12633378-001-07-0,ML-213,ML-213
REP.PRIMARY,2.5,GRM2,GLUTAMATE RECEPTOR POSITIVE ALLOSTERIC MODULATOR,BRD:BRD-A13293292-001-02-6,BINA,BINA
REP.PRIMARY,2.5,BTK,BRUTON'S TYROSINE KINASE (BTK) INHIBITOR,BRD:BRD-A13689093-001-01-8,ONO-4059,ONO-4059
REP.PRIMARY,2.5,MDM2,MDM INHIBITOR,BRD:BRD-A16035238-001-01-7,SAR405838,SAR405838
REP.PRIMARY,2.5,TRPA1,TRANSIENT RECEPTOR POTENTIAL CHANNEL ANTAGONIST,BRD:BRD-A16560607-001-02-5,TCS-5861528,TCS-5861528
REP.PRIMARY,2.5,NTRK2,TROPOMYOSIN RECEPTOR KINASE INHIBITOR,BRD:BRD-A19609491-001-01-8,ANA-12,ANA-12
REP.PRIMARY,2.5,"MAPK1, MAPK3",MAP KINASE INHIBITOR,BRD:BRD-A20830788-001-01-9,GDC-0994,GDC-0994
REP.PRIMARY,2.5,"DRD2, SLC6A2, SLC6A4","DOPAMINE REUPTAKE INHIBITOR, SEROTONIN RECEPTOR ANTAGONIST",BRD:BRD-A24208517-003-01-8,BICIFADINE,BICIFADINE
REP.PRIMARY,2.5,PPARG,PPAR RECEPTOR AGONIST,BRD:BRD-A25182582-001-01-8,EDAGLITAZONE,EDAGLITAZONE
REP.PRIMARY,2.5,,CYTIDINE DEAMINASE INHIBITOR,BRD:BRD-A26105646-001-06-1,3-DEAZAURIDINE,3-DEAZAURIDINE
REP.PRIMARY,2.5,"JAK2, STAT1",NFKB PATHWAY INHIBITOR,BRD:BRD-A26458246-004-02-1,CKD-712,CKD-712
REP.PRIMARY,2.5,,HYPOXIA INDUCIBLE FACTOR INHIBITOR,BRD:BRD-A26835809-300-01-3,PX-478,PX-478
REP.PRIMARY,2.5,PARP2,PARP INHIBITOR,BRD:BRD-A27911617-001-01-7,AC-55541,AC-55541
REP.PRIMARY,2.5,"CYP3A4, MAPK11, MAPK12, MAPK14",MAP KINASE INHIBITOR,BRD:BRD-A29014990-001-02-3,ML3403,"ML-3403, ML3403"
REP.PRIMARY,2.5,,GLYCOSIDE AGONIST,BRD:BRD-A30370660-001-04-1,SENNOSIDE-A,SENNOSIDE-A
REP.PRIMARY,2.5,"ADRB1, ADRB3",ADRENERGIC RECEPTOR ANTAGONIST,BRD:BRD-A31575449-066-07-8,CGP-20712A,CGP-20712A
REP.PRIMARY,2.5,AMY2B,,BRD:BRD-A32796301-001-01-6,4-GALACTOSYLLACTOSE,4-GALACTOSYLLACTOSE
REP.PRIMARY,2.5,"GRIN2C, GRIN2D",GLUTAMATE RECEPTOR POTENTIATOR,BRD:BRD-A35425966-001-02-3,CIQ,CIQ
REP.PRIMARY,2.5,ATR,ATR KINASE INHIBITOR,BRD:BRD-A36013532-001-01-3,AZD6738,AZD6738
REP.PRIMARY,2.5,,,BRD:BRD-A37752546-001-01-9,1E-1-(2-HYDROXY-5-METHYLPHENYL)-1-DODECANONE-OXIME,"1E-1-(2-HYDROXY-5-METHYLPHENYL)-1-DODECANONE OXIME, 1E-1-(2-HYDROXY-5-METHYLPHENYL)-1-DODECANONE-OXIME"
REP.PRIMARY,2.5,HTR7,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-A39794701-003-01-6,DR-4485,DR-4485
REP.PRIMARY,2.5,,RNA POLYMERASE INHIBITOR,BRD:BRD-A42383464-001-06-3,ACTINOMYCIN-D,ACTINOMYCIN-D
REP.PRIMARY,2.5,S1PR1,"SPHINGOSINE 1 PHOSPHATE RECEPTOR AGONIST, SPHINGOSINE 1-PHOSPHATE RECEPTOR AGONIST",BRD:BRD-A43005764-003-01-5,CYM-5442,CYM-5442
REP.PRIMARY,2.5,,CYCLOOXYGENASE INHIBITOR,BRD:BRD-A46136514-001-01-2,BUTIBUFEN,BUTIBUFEN
REP.PRIMARY,2.5,RAPGEF3,RAP GUANINE NUCLEOTIDE EXCHANGE FACTOR INHIBITOR,BRD:BRD-A47940219-001-01-4,CE3F4,CE3F4
REP.PRIMARY,2.5,GLP1R,GLP RECEPTOR AGONIST,BRD:BRD-A48274390-001-01-8,LIRAGLUTIDE,LIRAGLUTIDE
REP.PRIMARY,2.5,,ACETYLCHOLINE RECEPTOR ANTAGONIST,BRD:BRD-A50016482-001-01-7,CI-923,CI-923
REP.PRIMARY,2.5,,ANTI-INFLAMMATORY AGENT,BRD:BRD-A53472930-001-01-7,SECLAZONE,SECLAZONE
REP.PRIMARY,2.5,FFAR2,FREE FATTY ACID RECEPTOR AGONIST,BRD:BRD-A54139254-001-09-2,4-CMTB,4-CMTB
REP.PRIMARY,2.5,"CNR1, DRD2, HTR1A",CANNABINOID RECEPTOR ANTAGONIST,BRD:BRD-A54228901-001-01-7,SLV-319-(+/-),SLV-319-(+/-)
REP.PRIMARY,2.5,ADRB2,ADRENERGIC RECEPTOR AGONIST,BRD:BRD-A55204514-003-01-2,HIGENAMINE,HIGENAMINE
REP.PRIMARY,2.5,CES1,,BRD:BRD-A55748233-001-08-7,BENZOIN,BENZOIN
REP.PRIMARY,2.5,,,BRD:BRD-A56754222-001-01-2,GEPON,GEPON
REP.PRIMARY,2.5,"CYP19A1, CYP26A1",CYTOCHROME P450 INHIBITOR,BRD:BRD-A57133765-300-01-7,LIAROZOLE,LIAROZOLE
REP.PRIMARY,2.5,LPL,CHOLESTEROL INHIBITOR,BRD:BRD-A57806482-001-01-4,BRL-26314,BRL-26314
REP.PRIMARY,2.5,GPR55,G PROTEIN-COUPLED RECEPTOR ANTAGONIST,BRD:BRD-A59391172-001-07-7,CID-16020046,CID-16020046
REP.PRIMARY,2.5,,"NOREPINEPHRINE REUPTAKE INHIBITOR, SEROTONIN REUPTAKE INHIBITOR",BRD:BRD-A59747053-003-01-3,INDELOXAZINE,INDELOXAZINE
REP.PRIMARY,2.5,GLP1R,GLUCAGON-LIKE PEPTIDE RECEPTOR POSITIVE ALLOSTERIC MODULATOR,BRD:BRD-A60153876-001-01-0,BETP,BETP
REP.PRIMARY,2.5,IDO1,"INDOLEAMINE 2,3-DIOXYGENASE INHIBITOR",BRD:BRD-A62133859-001-03-7,NLG919,NLG919
REP.PRIMARY,2.5,"EWSR1, FLI1",APOPTOSIS INHIBITOR,BRD:BRD-A62182663-001-03-0,YK-4-279,YK-4-279
REP.PRIMARY,2.5,HTR4,SEROTONIN RECEPTOR AGONIST,BRD:BRD-A62743154-003-01-5,BIMU-8,BIMU-8
REP.PRIMARY,2.5,NPSR1,NEUROPEPTIDE RECEPTOR ANTAGONIST,BRD:BRD-A63344375-001-01-8,SHA-68,SHA-68
REP.PRIMARY,2.5,HTR2B,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-A64004759-003-01-9,LY266097,LY266097
REP.PRIMARY,2.5,MCOLN3,TRANSIENT RECEPTOR POTENTIAL CHANNEL AGONIST,BRD:BRD-A64319165-001-07-0,SN-2,SN-2
REP.PRIMARY,2.5,GABBR1,GABA RECEPTOR ANTAGONIST,BRD:BRD-A65793993-001-01-6,BTS-72664,BTS-72664
REP.PRIMARY,2.5,,GABA RECEPTOR MODULATOR,BRD:BRD-A66143912-001-01-1,3-HYDROXY-3-PHENYLPENTANAMIDE,3-HYDROXY-3-PHENYLPENTANAMIDE
REP.PRIMARY,2.5,APP,GAMMA SECRETASE MODULATOR,BRD:BRD-A66521565-001-01-8,TC-E-5006,TC-E-5006
REP.PRIMARY,2.5,FOLH1,GLUTAMATE CARBOXYPEPTIDASE INHIBITOR,BRD:BRD-A66788520-001-01-7,2-(3-MERCAPTOPROPYL)PENTANEDIOIC-ACID,"2-(3-MERCAPTOPROPYL)PENTANEDIOIC ACID, 2-(3-MERCAPTOPROPYL)PENTANEDIOIC-ACID"
REP.PRIMARY,2.5,"ADSSL1, HPRT1, IMPDH2, PYGM",IMMUNOSTIMULANT,BRD:BRD-A67531813-001-01-6,POLYINOSINE,POLYINOSINE
REP.PRIMARY,2.5,"CPA1, CPA2",CARBOXYPEPTIDASE INHIBITOR,BRD:BRD-A69126730-001-01-3,CPA-INHIBITOR,CPA-INHIBITOR
REP.PRIMARY,2.5,SPHK2,SPHINGOSINE KINASE INHIBITOR,BRD:BRD-A70814879-001-01-2,ABC-294640,ABC-294640
REP.PRIMARY,2.5,,FAAH INHIBITOR,BRD:BRD-A74347210-001-01-7,MINERVAL,MINERVAL
REP.PRIMARY,2.5,MDM2,MDM INHIBITOR,BRD:BRD-A78210457-001-01-5,RG7112,RG7112
REP.PRIMARY,2.5,,PHOSPHODIESTERASE INHIBITOR,BRD:BRD-A79643124-001-01-9,FLOSEQUINAN,FLOSEQUINAN
REP.PRIMARY,2.5,HTR2B,SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI),BRD:BRD-A79769222-001-01-3,NORFLUOXETINE,NORFLUOXETINE
REP.PRIMARY,2.5,,BACTERIAL CELL WALL SYNTHESIS INHIBITOR,BRD:BRD-A80321291-001-03-2,BIAPENEM,BIAPENEM
REP.PRIMARY,2.5,PTGER4,PROSTANOID RECEPTOR ANTAGONIST,BRD:BRD-A80567330-001-01-7,ONO-AE3-208,ONO-AE3-208
REP.PRIMARY,2.5,"AKT1, CAMK2A, CHEK1, LCK, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, P2RX7, PRKCA, ROCK1, RPS6KB1, SGK1","CALCIUM/CALMODULIN DEPENDENT PROTEIN KINASE INHIBITOR, PURINERGIC RECEPTOR ANTAGONIST",BRD:BRD-A81177136-001-12-7,KN-62,KN-62
REP.PRIMARY,2.5,MIF,MACROPHAGE MIGRATION INHIBITING FACTOR INHIBITOR,BRD:BRD-A81603255-001-01-0,CPSI-1306-(+/-),CPSI-1306-(+/-)
REP.PRIMARY,2.5,"DRD2, DRD4",DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-A82013137-300-01-1,PD-168568,PD-168568
REP.PRIMARY,2.5,TRPM8,TRANSIENT RECEPTOR POTENTIAL CHANNEL ANTAGONIST,BRD:BRD-A83792282-001-01-6,TC-I-2000,TC-I-2000
REP.PRIMARY,2.5,SCN9A,VOLTAGE-GATED SODIUM CHANNEL BLOCKER,BRD:BRD-A84202322-001-01-7,NAV-26,NAV-26
REP.PRIMARY,2.5,CXCR3,CC CHEMOKINE RECEPTOR ANTAGONIST,BRD:BRD-A86523169-001-01-0,NBI-74330-(+/-),NBI-74330-(+/-)
REP.PRIMARY,2.5,"CPT1A, CPT1B",CARNITINE PALMITOYLTRANSFERASE INHIBITOR,BRD:BRD-A86525947-001-01-4,OXFENICINE,OXFENICINE
REP.PRIMARY,2.5,"CSF1R, KDR, KIT, PDGFRB",C-FMS INHIBITOR,BRD:BRD-A88787317-001-01-0,KI-20227,KI-20227
REP.PRIMARY,2.5,,,BRD:BRD-A90642009-001-03-2,BENAXIBINE,BENAXIBINE
REP.PRIMARY,2.5,CALCA,CALCITONIN ANTAGONIST,BRD:BRD-A91031770-001-01-8,SB-268262,SB-268262
REP.PRIMARY,2.5,,,BRD:BRD-A92448440-001-01-3,SARI-59-801,SARI-59-801
REP.PRIMARY,2.5,ACKR3,CC CHEMOKINE RECEPTOR AGONIST,BRD:BRD-A93717708-051-01-2,VUF11207,VUF11207
REP.PRIMARY,2.5,"CRY1, CRY2",PROTEASOME INHIBITOR,BRD:BRD-A94580299-001-10-4,KL-001,KL-001
REP.PRIMARY,2.5,ENPP2,AUTOTAXIN INHIBITOR,BRD:BRD-A94640958-001-01-7,AUTOTAXIN-MODULATOR-1,AUTOTAXIN-MODULATOR-1
REP.PRIMARY,2.5,JAK3,JAK INHIBITOR,BRD:BRD-A95300432-001-01-3,DECERNOTINIB,DECERNOTINIB
REP.PRIMARY,2.5,"ADORA1, ADORA2A, ADORA2B, ADORA3",ADENOSINE RECEPTOR ANTAGONIST,BRD:BRD-A95683721-001-03-8,KW-3902,KW-3902
REP.PRIMARY,2.5,"IL1B, NR1I2, TNF","ANTI-INFLAMMATORY AGENT, INTERLEUKIN INHIBITOR",BRD:BRD-K00141480-001-15-4,TANSHINONE-IIA,TANSHINONE-IIA
REP.PRIMARY,2.5,P2RX3,PURINERGIC RECEPTOR ANTAGONIST,BRD:BRD-K00354853-001-01-2,RO-3,RO-3
REP.PRIMARY,2.5,PIK3CG,PHOSPHOINOSITIDE DEPENDENT KINASE INHIBITOR,BRD:BRD-K00652956-001-01-5,BAG-956,BAG-956
REP.PRIMARY,2.5,PTPN11,PROTEIN TYROSINE KINASE INHIBITOR,BRD:BRD-K00818915-003-01-8,SHP099,SHP099
REP.PRIMARY,2.5,,NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR,BRD:BRD-K00989047-001-01-2,TROVIRDINE,TROVIRDINE
REP.PRIMARY,2.5,PDK2,HYPOXIA INDUCIBLE FACTOR PROLYL HYDROXYLASE INHIBITOR,BRD:BRD-K01036220-001-01-0,JNJ-42041935,JNJ-42041935
REP.PRIMARY,2.5,NUDT1,MTH1 INHIBITOR,BRD:BRD-K01054709-001-01-3,TH588,"TH-588, TH588"
REP.PRIMARY,2.5,TSPO,BENZODIAZEPINE RECEPTOR AGONIST,BRD:BRD-K01080633-001-01-9,DAA-1106,DAA-1106
REP.PRIMARY,2.5,,"KATP ACTIVATOR, POTASSIUM CHANNEL AGONIST",BRD:BRD-K01231377-001-01-8,BMS-191095,BMS-191095
REP.PRIMARY,2.5,CRHR1,"CORTICOSTEROID RELEASING FACTOR RECEPTOR ANTAGONIST, CORTICOTROPIN RELEASING FACTOR RECEPTOR ANTAGONIST",BRD:BRD-K01363385-003-01-5,ANTALARMIN,ANTALARMIN
REP.PRIMARY,2.5,LRRK2,LEUCINE RICH REPEAT KINASE INHIBITOR,BRD:BRD-K01436366-001-22-2,LRRK2-IN-1,LRRK2-IN-1
REP.PRIMARY,2.5,"ITGA2, ITGB1",INTEGRIN INHIBITOR,BRD:BRD-K01492390-001-01-9,BTT-3033,BTT-3033
REP.PRIMARY,2.5,CERK,CERAMIDASE INHIBITOR,BRD:BRD-K01573278-001-02-1,NVP-231,NVP-231
REP.PRIMARY,2.5,HSD17B1,11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR,BRD:BRD-K01742705-001-01-7,BVT-2733,BVT-2733
REP.PRIMARY,2.5,PTGS2,"NFKB PATHWAY INHIBITOR, NITRIC OXIDE SYNTHASE INHIBITOR",BRD:BRD-K01942833-001-01-8,GINSENOSIDE-C-K,GINSENOSIDE-C-K
REP.PRIMARY,2.5,CDK7,CDK INHIBITOR,BRD:BRD-K02135007-001-01-8,THZ1-R,THZ1-R
REP.PRIMARY,2.5,"KCNK3, KCNK9",POTASSIUM CHANNEL BLOCKER,BRD:BRD-K02160913-001-02-7,ML365,"ML-365, ML365"
REP.PRIMARY,2.5,GRM5,GLUTAMATE RECEPTOR POSITIVE ALLOSTERIC MODULATOR,BRD:BRD-K02213468-001-02-3,CDPPB,CDPPB
REP.PRIMARY,2.5,CHRNA7,ACETYLCHOLINE RECEPTOR AGONIST,BRD:BRD-K02782351-003-01-5,SSR-180711,SSR-180711
REP.PRIMARY,2.5,"BRD1, BRPF1, BRPF3",BROMODOMAIN INHIBITOR,BRD:BRD-K03042257-001-01-2,NI-57,NI-57
REP.PRIMARY,2.5,"SCN1A, SCN3A",SODIUM CHANNEL BLOCKER,BRD:BRD-K03149601-001-02-6,ICA-121431,ICA-121431
REP.PRIMARY,2.5,"ITGA4, ITGB1",INTEGRIN ANTAGONIST,BRD:BRD-K03399463-001-01-6,BIO-1211,BIO-1211
REP.PRIMARY,2.5,,,BRD:BRD-K03871161-001-01-9,5-HYDROXYECTOINE,5-HYDROXYECTOINE
REP.PRIMARY,2.5,HTR6,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K03988082-001-01-7,SB-399885,SB-399885
REP.PRIMARY,2.5,CD274,PROGRAMMED DEATH LIGAND INHIBITOR,BRD:BRD-K04032780-001-01-8,PD1-PDL-INHIBITOR-1,PD1-PDL-INHIBITOR-1
REP.PRIMARY,2.5,"JAK1, JAK2, JAK3",JAK INHIBITOR,BRD:BRD-K04266228-001-03-8,XL019,XL019
REP.PRIMARY,2.5,EIF2AK4,PERK INHIBITOR,BRD:BRD-K04374714-003-01-1,AMG-PERK-44,AMG-PERK-44
REP.PRIMARY,2.5,AR,ANDROGEN RECEPTOR MODULATOR,BRD:BRD-K04643927-001-01-6,GLPG0492-R-ENANTIOMER,GLPG0492-R-ENANTIOMER
REP.PRIMARY,2.5,,ANALGESIC AGENT,BRD:BRD-K04843302-001-02-5,2-ETHOXYBENZOIC-ACID,2-ETHOXYBENZOIC-ACID
REP.PRIMARY,2.5,BRD9,BROMODOMAIN INHIBITOR,BRD:BRD-K04972057-001-01-1,I-BRD9,I-BRD9
REP.PRIMARY,2.5,"ADORA1, ADORA2A, ADORA2B, ADORA3",ADENOSINE RECEPTOR ANTAGONIST,BRD:BRD-K05419687-001-01-0,PSB-603,PSB-603
REP.PRIMARY,2.5,CCND1,CYCLIN D INHIBITOR,BRD:BRD-K05531427-001-01-7,BRICICLIB,BRICICLIB
REP.PRIMARY,2.5,DHH,HEDGEHOG PATHWAY INHIBITOR,BRD:BRD-K05973499-300-01-0,AZ-12080282,AZ-12080282
REP.PRIMARY,2.5,SIRT1,"SIRT INHIBITOR, TP53 ACTIVATOR",BRD:BRD-K05977823-001-05-3,TENOVIN-1,TENOVIN-1
REP.PRIMARY,2.5,PIK3CG,PI3K INHIBITOR,BRD:BRD-K06750613-001-07-3,GSK1059615,GSK1059615
REP.PRIMARY,2.5,ALDH2,ALDEHYDE DEHYDROGENASE ACTIVATOR,BRD:BRD-K06890060-001-09-1,ALDA-1,ALDA-1
REP.PRIMARY,2.5,MAOA,MONOAMINE OXIDASE INHIBITOR,BRD:BRD-K07061232-001-01-8,BW-616U,BW-616U
REP.PRIMARY,2.5,"MAPK14, PTGS2",MAP KINASE INHIBITOR,BRD:BRD-K07074923-001-01-5,RWJ-67657,RWJ-67657
REP.PRIMARY,2.5,SLC6A9,GLYCINE TRANSPORTER INHIBITOR,BRD:BRD-K07150325-001-01-7,ASP-2535,ASP-2535
REP.PRIMARY,2.5,AR,"ANDROGEN RECEPTOR ANTAGONIST, ANTI-INFLAMMATORY AGENT",BRD:BRD-K07449869-001-01-5,APC-100,APC-100
REP.PRIMARY,2.5,GPR119,GLUCOSE DEPENDENT INSULINOTROPIC RECEPTOR AGONIST,BRD:BRD-K07656463-001-01-5,AS-1269574,AS-1269574
REP.PRIMARY,2.5,,HIV GAG INHIBITOR,BRD:BRD-K08398903-001-01-1,GSK2838232,GSK2838232
REP.PRIMARY,2.5,SNCA,AUTOPHAGY INDUCER,BRD:BRD-K08478539-001-13-8,SMER-28,SMER-28
REP.PRIMARY,2.5,SMN1,SURVIVAL MOTOR NEURON PROTEIN MODULATOR,BRD:BRD-K08532119-001-01-5,LMI070,LMI070
REP.PRIMARY,2.5,"GNRHR, HRH2, TACR2",GONADOTROPIN RELEASING FACTOR HORMONE RECEPTOR ANTAGONIST,BRD:BRD-K08657056-300-01-1,WAY-207024,WAY-207024
REP.PRIMARY,2.5,NQO2,DNA REPLICATION INHIBITOR,BRD:BRD-K08748705-001-08-2,TRETAZICAR,TRETAZICAR
REP.PRIMARY,2.5,PIM1,PIM KINASE INHIBITOR,BRD:BRD-K08902330-001-01-3,TCS-PIM-1-1,TCS-PIM-1-1
REP.PRIMARY,2.5,,,BRD:BRD-K09118247-001-03-3,TRIBOMSALAN,TRIBOMSALAN
REP.PRIMARY,2.5,SIRT2,SIRT INHIBITOR,BRD:BRD-K09143580-001-01-0,AK-7,AK-7
REP.PRIMARY,2.5,KDM1A,HISTONE LYSINE DEMETHYLASE INHIBITOR,BRD:BRD-K09223495-001-01-4,GSK2879552,GSK2879552
REP.PRIMARY,2.5,TOP1,TOPOISOMERASE INHIBITOR,BRD:BRD-K09291936-001-13-3,9-AMINOCAMPTOTHECIN,9-AMINOCAMPTOTHECIN
REP.PRIMARY,2.5,PTK2,FOCAL ADHESION KINASE INHIBITOR,BRD:BRD-K09317629-004-01-7,Y-11,Y-11
REP.PRIMARY,2.5,"CMPK1, RRM1, TYMS","APOPTOSIS INHIBITOR, DNA SYNTHESIS INHIBITOR",BRD:BRD-K09456915-001-01-2,GEMCITABINE-ELAIDATE,GEMCITABINE-ELAIDATE
REP.PRIMARY,2.5,GRIN2A,GLUTAMATE RECEPTOR ANTAGONIST,BRD:BRD-K09787262-001-01-9,TCN201,TCN201
REP.PRIMARY,2.5,TACR1,TACHYKININ ANTAGONIST,BRD:BRD-K09946180-300-01-6,CP-99994,CP-99994
REP.PRIMARY,2.5,"DRD2, HTR2A","DOPAMINE RECEPTOR MODULATOR, SEROTONIN RECEPTOR ANTAGONIST",BRD:BRD-K10031916-075-01-3,LUMATEPERONE,LUMATEPERONE
REP.PRIMARY,2.5,EGFR,EGFR INHIBITOR,BRD:BRD-K10115470-001-01-8,PKI-166,PKI-166
REP.PRIMARY,2.5,,,BRD:BRD-K10226125-245-01-5,AC1NDSS5,AC1NDSS5
REP.PRIMARY,2.5,SLC22A6,SOLUTE CARRIER FAMILY MEMBER INHIBITOR,BRD:BRD-K10656395-001-02-1,ADIPIC-ACID,ADIPIC-ACID
